FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
43968	36032	64256	6050.00391	10408.543	18752.3633	6129.93018
34176	30848	1.01248002e5	4989.50879	10946.1484	42385.9297	12951.7979
32640	32192	62400	6450.66016	9957.03125	14056.5498	7663.92578
28160	23360	1.13856006e5	9348.37598	20166.2559	41518.4141	17392.6367
41792	41408	76608	5705.24561	8644	28210.0625	9437.69824
15808	13824	63168	4005.06421	7458.646	22579.9199	5449.63623
51456	52416	71680	5465.52881	9880.74121	22519.2793	12013.832
33280	28352	92864	7047.08154	3899.68262	29453.0156	8906.68164
29120	25216	1.11424005e5	6700.68799	9826.59668	31652.6191	8550.22363
49280	48448	1.04703999e5	5281.00293	8225.45703	24047.6758	15021.2979
25984	21248	1.17183995e5	8233.47461	13373.3281	30462.4004	9732.78516
33152	26944	1.03359997e5	4769.47314	13410.001	29960.3438	11035.3447
73216	67200	1.39520001e5	13898.0723	32505.2207	50011.9414	22223.5273
35456	37120	61888	4641.03906	11570.8379	9218.82617	6984.94629
34432	32384	55360	2863.97559	11854.3115	16224.5244	8465.33105
37632	35200	96704	3568.22632	9965.61426	9007.52344	5727.28027
23168	16448	87488	5483.85303	14634.2734	6610.5459	7753.53223
87360	79232	1.16672003e5	8294.63379	17196.1406	11003.3252	13446.3799
55168	57088	62976	3436.58008	4552.96143	16403.2793	7453.18457
54912	48832	1.05216002e5	9128.10645	24878.8164	27768.168	17811.332
24256	22912	54848	3634.78564	10712.1611	20353.4238	8488.64746
48256	47872	62144	6285.4165	5408.09229	12846.8633	5537.51855
84928	83392	1.42719994e5	10069.2783	35486.082	36747.2266	13793.7227
41792	38144	71936	10211.6221	17995.6191	2009.29639	17375.2324
62720	59520	96192	5378.42334	11087.5791	2446.47778	12198.0439
72320	72576	80640	8137.06982	12017.7227	23344.1348	8467.40039
47616	45248	90624	4996.46924	13269.6816	28452.5957	10572.8652
55680	54912	88192	5981.19482	5643.1543	29149.0566	7818.78369
57024	53760	1.24223995e5	6491.05908	17222.1582	38377.6016	12396.6104
57856	52032	69504	5781.0332	11952.749	19517.8867	10710.5869
59072	60096	1.26847994e5	11535.8545	12969.0371	39427.5938	13803.3174
27776	24320	85312	6575.7749	11308.793	28327.7305	11338.2051
51840	51072	81984	6230.27881	8015.69092	21819.4414	9152.2832
20736	19840	70080	4587.59424	9718.79297	18749.457	5247.19531
72192	65216	79104	5487.6416	16990.5664	17516.0645	10364.1123
29504	24512	60224	6072.96338	13757.3223	15696.7656	7052.8916
30720	26048	1.00608003e5	6508.60742	12748.8887	23860.5156	8171.70215
70912	68032	73728	8120.3877	19425.6367	14534.585	8807.3584
59712	62592	70720	5262.96826	13283.5742	28686.2246	9331.38184
28736	24768	1.2256e5	6361.39795	8878.2168	24532.1621	12048.5293
60800	60992	1.25119996e5	6150.20361	21712.8223	25542.5293	10492.0068
23744	18432	92544	7003.31543	13209.7471	10432.4756	12333.4678
79744	77312	93056	9417.35645	18908.7266	8670.83984	12525.0957
27328	25408	98240	5305.71191	13297.7695	29518.8516	11072.7793
67840	65792	1.07071996e5	7047.05127	30244	12654.3867	9932.16016
21504	18432	60864	4478.2085	5815.90723	18162.7539	7322.45996
33088	31360	97472	6442.64355	20523.123	30677.7148	18120.7793
37696	32256	83456	4813.81982	11173.4785	26124.4746	8097.73828
40448	38080	96896	5693.01221	11073.2002	17008.8848	8835.2793
54784	54016	74048	5790.09131	5745.0415	15542.0459	8749.09766
28096	25984	46592	3848.12476	3467.99121	13264.8105	5904.42627
25920	23936	84096	6658.36963	16810.2637	22478.4609	9110.41699
35072	34752	58368	3672.28345	4722.46973	11670.3418	5524.17871
35776	28160	1.09951997e5	5222.33105	12229.9316	24526.3418	11561.5869
58304	49792	1.02976e5	7220.86963	17212.627	21662.2539	10215.5986
59904	62720	88832	6027.20068	12233.1201	16632.1133	7485.76367
78912	77696	85376	5747.29785	9170.27148	8807.52051	10389.127
38784	37248	81152	5162.25146	6699.32568	19401.9141	5968.80762
50432	45824	98624	6675.07178	12096.4717	28739.1289	7893.1499
74752	70784	1.00287998e5	4912.16113	15959.6758	25700.6465	8007.52002
53440	51072	84224	4764.38672	5926.1875	16777.5801	7897.36621
37696	38336	1.07648003e5	7641.90479	7390.5	48758.4766	9295.30762
56896	54144	1.15776002e5	7349.49365	25827.1543	34079.6953	8262.51172
55040	55488	1.11743999e5	9185.91895	13564.1406	42738.3633	13038.7578
25408	21504	62272	2870.85596	5929.79834	16296.4697	11959.0303
60096	56768	59584	3759.44873	6683.37988	15605.1748	6966.67285
14528	11648	59392	5366.71045	9365.55078	18883.8359	6484.58594
87360	83008	1.07263994e5	5641.86963	14592.5527	32349.5781	17585.334
26944	24064	86208	6040.67432	6642.66455	23583.3691	8460.72266
32640	29888	90816	4841.76953	6976.98486	51054.9492	12750.4814
45312	45248	60608	3762.11816	8563.3125	14512.4043	11235.0996
68480	65216	77120	5849.59326	14457.4395	15901.3115	8764.19043
33024	29952	73664	3904.74268	10015.6875	17602.7715	8123.6084
25408	19520	1.10399997e5	7797.3833	24278.8652	34197.625	13699.7578
72128	71872	1.11552e5	5757.90576	9604.87988	51152.3281	15211.957
43584	30720	83264	3336.69775	3286.41089	50161.2656	11590.1934
34880	33984	1.00031996e5	5008.23633	12619.8311	21752.6289	14307.2939
77568	77952	97536	4422.6748	4906.89648	18455.3711	7115.55469
83328	82816	1.35039997e5	10290.2383	32144.0488	24157.7969	20826.8125
34432	23680	98432	5585.31006	10156.7607	15436.5889	12107.1514
42240	42752	73152	5102.56885	17390.1895	2519.04834	10890.9355
79104	76736	80256	5840.48828	15297.5	17906.1719	9744.19727
40192	39808	78272	3873.76685	8466.41699	4970.93457	6931.09082
38912	39488	48000	4616.62061	11092.8809	9759.88965	5816.71924
39680	40832	60032	6091.02002	15902.1992	8162.27637	7576.39941
47360	38592	1.15647995e5	7534.50098	22559.8262	56135.9883	20083.4688
16320	14528	49152	3034.76025	3663.76611	16575.043	5035.17969
60864	64512	71168	3947.74731	17595.2227	5376.29395	9686.49902
60928	56640	84160	6182.34424	2718.39014	13530.3838	10340.082
76864	74688	1.02719998e5	5955.1665	14526.9863	23169.4883	9800.95801
28352	21504	96832	5557.26514	5388.521	14684.5625	8771.5752
40256	37056	80576	4635.22754	8466.33984	1835.23853	6705.99121
68096	61568	1.27232003e5	5476.03613	8264.81152	6894.49805	17367.4922
75776	71104	91840	6240.61865	14449.8887	14402.4365	10211.8975
34496	30144	97856	7813.36377	14456.7217	27597.7227	10285.9473
47680	42112	88768	4974.11572	13882.2725	17615.6836	8215.53125
54976	55488	55424	3406.57251	8469.09668	9045.32617	5583.85498
33472	30720	77568	5991.55566	11120.7461	1499.3103	8721.36914
74880	73408	68800	5828.16357	15058.0439	15901.585	10381.9756
41152	38144	92736	4617.51758	12142.7227	22681.3262	15380.1348
87360	74816	1.34399998e5	6779.00635	19805.5312	38683.0938	13382.1211
27968	22528	94976	8596.35645	14855.374	23290.9277	11110.2451
57536	50944	70144	3733.16406	10168.6172	8035.75488	9069.84473
47360	42496	88128	4960.67773	18478.3359	8166.04639	10766.4092
51136	42304	1.02592003e5	6048.33447	26154.7305	4018.12134	14919.3799
87232	83968	87232	4895.94482	8039.08545	21983.0293	10215.6367
81024	80640	94592	6990.89893	23595.5312	32964.5117	9020.20703
35840	30016	82688	2920.37451	5121.79932	18115.0488	5687.08447
41344	37760	85504	8299.34277	20743.6504	32137.5508	14336.7842
33984	31360	76352	4842.70068	13685.8154	35158.9961	8958.69727
69632	59136	95360	7229.93213	8938.92871	25501.2793	15493.3721
65664	67584	1.19679999e5	5410.16699	13918.2451	27909.8086	14371.3496
33024	31552	54592	6837.02588	2966.1062	37439.2109	7613.03369
89792	84480	86720	7746.35156	20115.3477	11431.5908	9108.14648
43328	42944	60416	4367.05811	9548.65137	25843.7676	6572.33887
25728	22656	66688	4860.28809	5310.77734	29828.9004	7511.8584
60608	57856	90944	6878.2334	18302.8672	28796.8125	8128.56055
93888	91840	97088	6471.82715	17062.1152	21174.5742	7014.66309
39936	39040	71552	4813.7002	12466.2559	13369.2305	10977.6445
25088	20032	75200	7790.14062	11851.9668	22245.6602	8137.38281
28160	23424	86656	4489.56592	9024.08008	23453.2793	9942.80078
30080	29760	46784	1902.1687	4576.74658	17520.0586	7615.80859
70976	65280	1.42335997e5	6175.85938	15791.9668	17720.6406	11833.6641
19520	15040	1.00544e5	7061.86768	12753.0439	27367.5488	8998.06543
30784	23104	93056	5795.87598	6661.83545	32376.5762	10828.8193
42752	28224	1.42464008e5	6500.63281	11633.8145	33279.3398	15698.9238
63808	65536	71808	8707.2168	14191.5166	15679.3369	6239.93848
1.01375997e5	99136	1.02848005e5	6341.66357	15179.8115	1294.98206	12157.3799
27648	21376	1.07456005e5	6815.89014	23188.5801	22979.2832	11109.1445
36224	31232	87936	6092.16504	11481.2314	22449.0059	9244.5459
42432	41152	1.01375997e5	7726.87695	16226.3662	27860.5078	8851.59766
27712	24064	55680	4509.65186	5134.2832	32483.5703	6388.50146
55552	49280	77312	2632.82178	6243.06982	18311.0508	11177.7041
40640	39296	69504	6391.22656	18376.873	12632.3105	5775.05566
38272	30080	75904	7539.11719	14452.0508	18855.3301	6631.42285
57408	58048	81728	9021.98145	17316.2832	11365.8086	11473.8984
43456	26048	1.24352002e5	11058.2012	30549.0684	22118.1035	12279.251
18624	13504	69312	3665.2522	11296.2305	18289.7383	7612.67627
56256	55872	57536	4207.05566	13559.3896	12262.5576	9259.95215
64128	67968	70336	6250.2749	5369.80518	30560.7285	6971.95654
40896	38400	74496	5691.06348	10714.6416	21908.3945	8385.14941
61888	57856	70272	3036.00195	7388.51025	19552.2832	10743.9238
78784	73408	1.23968005e5	21097.1523	10836.3467	33796.9375	14595.8115
65920	66880	1.24479997e5	6605.58936	15431.7236	36097.2031	9583.54199
41984	34880	98816	7730.44336	15587.7314	35456.2188	14025.29
72192	59584	1.43039999e5	6802.23926	16091.4424	35492.7266	10883.8691
30144	26944	70272	5906.89355	9607.56836	30222.9688	8133.21533
1.00800002e5	1.00800002e5	92288	5401.49463	9728.82617	19201.875	12638.0078
62720	61568	98816	4853.65967	16810.4395	10147.1719	14485.3252
50176	45760	1.07263994e5	8719.76953	13152.7998	54444.168	12670.3623
27584	28480	46848	5345.29639	5020.30811	21911.8027	6677.62256
59072	58496	73664	4845.74365	11882.8184	16832.002	6553.79639
70656	70464	71808	2726.47632	14659.502	8431.11133	10411.5537
49664	44992	68608	7998.2749	9328.39551	18566.2031	10432.2588
75008	71424	97536	2969.02148	10448.5693	18592.1113	8478.45898
88512	88768	84416	3606.73242	11220.6211	16969.0488	8251.23438
82304	82624	86144	7022.73438	7414.62939	23453.916	11964.0156
34752	35392	48576	4863.50049	4501.14258	19775.5508	7150.4043
75136	77888	92288	5233.11084	13849.748	27365.4922	12591.5947
31872	29824	54080	2644.99414	3459.39966	15079.1973	5558.12891
28352	21248	49600	2180.87622	8759.75684	15720.3955	7473.84912
54784	55104	1.09119999e5	6299.79932	15365.4932	25793.7441	9288.25879
49472	43136	1.08800006e5	7003.45166	12972.249	36533.5273	12602.7051
57216	51200	63808	4646.25879	4362.21875	12099.7158	7269.28955
89088	91136	1.01248002e5	7063.40771	11542.6631	35953.0586	10771.1436
95552	88832	1.02655995e5	6614.88379	11522.8027	24541.2852	11434.8486
27776	27136	59456	2625.57788	3512.81396	23846.5293	6671.77393
37312	30208	55104	3158.99365	7851.56738	1322.7478	6134.92871
31808	31104	56768	8055.02832	7221.22168	17299.5469	8069.65479
39104	30720	93248	4147.19824	3734.24585	35891.0586	18324.7441
38272	36288	58880	3293.50513	7820.10986	14266.5459	5492.47363
35136	35904	68800	7317.89014	15146.5908	27591.4922	11404.0371
61568	59072	1.41120005e5	9294.68848	12223.4297	5056.82812	13250.1465
37248	31808	78848	5442.02295	12608.4268	23501.2637	11852.9248
43200	37824	1.04320002e5	7258.13477	12305.8701	9843.71387	9492.20703
34816	29888	77440	4862.36084	7197.69727	12971.6445	7405.02393
59008	51072	97344	5914.93115	19998.4375	19235.0996	12200.0723
47040	45888	1.34080005e5	10781.0127	25463.0508	18852.9648	18276.7461
52864	47808	91136	6305.05615	6263.16309	18895.9707	6773.36768
26432	22016	63232	4799.17627	7304.64697	20161.7305	6840.60938
55808	52736	1.01248002e5	5432.94531	19230.1562	29324.7324	15182.6826
62528	53952	90624	5769.10986	13542.002	31241.5742	17082.9473
83968	74240	1.03232002e5	8476.40039	18538.5586	22746.584	13391.6973
61568	66496	77184	5466.95117	3209.60913	17808.5547	7012.74902
50624	52160	81280	10912.8945	14286.7285	9166.28906	8202.73242
19904	18816	70400	3283.0293	7644.67969	17597.1758	6192.99072
55424	51008	1.47135997e5	7442.40625	21258.1387	43124.7852	13942.2061
25536	20160	1.36383998e5	9626.60059	18818.0332	32969.3672	13482.7422
43008	43008	1.04832006e5	5919.94238	11749.042	13643.9756	9532.8418
34176	30336	85248	8037.94727	19767.2344	24036.7441	10050.1064
38656	41280	54144	5761.56299	11962.6084	22124.8574	5869.59229
28800	26048	47680	2429.48853	5828.18164	15563.2344	6539.65674
39040	35456	79872	2660.00439	6698.13477	11994.3457	8450.28125
32704	31232	89024	3837.12427	4975.28418	3138.47461	5386.54688
71360	65600	90304	5087.75977	16108.8232	4799.7085	14477.4434
63232	62080	85760	2542.92896	7407.51025	28810.4062	8170.52393
56640	59328	84544	6684.44971	15896.6963	25534.0234	15177.5928
42880	37056	80768	3574.65698	10672.0996	21881.8535	7884.05029
47232	48128	91520	6066.44336	10303.6885	11326.4844	10846.3037
66688	67072	59200	4249.08154	8716.93359	11875.4111	8767.55566
67328	64640	90688	4283.16553	13240.0049	18098.8125	13723.1816
24256	20736	50112	3629.60596	2422.10132	12618.71	5359.29248
48896	48128	59456	3980.63159	16598.6543	19178.0508	7968.52588
41856	40384	57984	3009.20288	6429.40674	21404.3145	7421.40674
26368	21696	72320	5234.30518	3778.4834	13019.6455	10875.29
46464	42048	84032	5425.78125	7696.15625	38584.9805	10192.4893
28416	25216	1.01567996e5	8571.65039	9956.96973	31676.832	9939.60254
36992	34368	1.03551996e5	8551.08594	16458.6758	18254.0508	10208.7529
35264	36608	74496	3936.15796	8128.11865	12870.8955	9017.16016
56320	53888	73728	6133.66309	14421.1699	26116.9922	12102.3379
38272	27136	1.27359998e5	7016.30664	11684.4258	21787.7773	12955.5938
49280	39936	1.08288002e5	8048.35986	7913.76758	34876.8125	9062.06445
67584	66304	1.12767994e5	9242.01465	21786.291	36141.7109	11039.7871
92032	91392	79872	4203.70557	14385.7852	11622.0713	8187.1748
48896	48832	1.36831999e5	10303.6191	16590.6777	29970.3633	14753.6816
43008	38400	60736	4012.05542	16371.0254	8851.16992	11461.1016
15744	12800	62912	2063.71118	4577.83838	5838.63184	5724.16357
30656	22144	75136	3701.29175	6691.98779	14166.9404	8143.69678
45504	41984	81856	4363.44189	5941.29688	13479.4395	7722.19922
52544	49536	89728	3841.92456	9581.03613	11394.1152	12140.5039
32576	30528	1.44959998e5	6350.04492	9660.64258	27117.2383	13455.5762
29376	17920	1.20767999e5	5909.03564	18256.6855	13353.1846	14657.873
49728	48576	99648	7953.13818	24689.5723	17166.8672	12052.5781
66816	67456	68672	4505.15576	6408.86377	10637.1572	8169.0957
32576	31744	67904	5680.61133	15282.1875	22173.002	9616.17383
44672	45440	1.09184003e5	5662.46533	10884.9814	21902.1113	8230.29004
70080	70784	79424	6466.18115	12916.2529	17343.3789	10328.5449
73280	55296	1.44832001e5	7228.56006	10733.7822	22156.9805	13330.2969
59904	59904	84480	4478.91553	18764.5039	3727.80249	9028.99121
31360	28352	65152	3665.89478	4222.95312	23883.9082	9343.52344
54016	48896	86272	10818.7402	4187.83545	14326.8359	6011.58447
30912	26432	90176	6692.08984	21096.2207	50847.1953	11600.8252
59712	60992	61120	4526.23828	11242.5059	20597.8691	11765.7246
75968	75968	87872	3964.87524	8235.58203	36573.5625	11019.5312
21376	11328	96000	4926.82373	18084.8711	30217.1855	11372.4785
49024	50368	87168	4613.55176	6123.92285	18996.8438	10593.8662
53440	50880	83520	5328.08105	13084.2178	16283.8408	7414.34912
47424	48000	73536	4634.55371	5382.89404	10907.2256	9027.85449
36224	33472	90880	5701.5957	20244.3105	9097.66016	10069.7402
32832	32960	81728	4269.93604	5990.65283	1643.90479	8815.1582
76992	61312	1.18335999e5	6040.56006	15800.6514	22119.1094	17988.1641
22464	15296	50688	3273.39111	4163.54932	13866.9092	6395.07568
47040	43648	80000	6458.91504	15194.374	21598.2656	6927.62988
28480	24256	56256	3007.81836	5348.41699	9385.62891	6992.79785
41792	38080	69184	3873.68506	12839.0879	9387.7002	5445.61816
74048	62528	1.30815995e5	5928.1875	8540.94824	58069.9492	23236.4238
40832	36800	81600	2863.49658	8018.76367	6493.26465	12260.8428
76160	80256	66944	4826.35059	9901.89844	20553.873	7779.98145
52928	49984	99904	4140.63428	15333.002	31091.3262	10124.8535
40896	42432	59072	3040.64941	10888.6172	28816.2539	7575.87305
40448	37440	64128	4261.854	10107.9688	20361.2246	9051.55273
53760	51392	67200	6198.79492	14433.8379	27898.8535	9095.56348
45824	41472	70464	6434.93018	8942.18262	28657.1465	8569.18848
83584	81792	86272	9341.05176	14004.4648	32425.75	9263.63965
42816	34112	1.49696007e5	9559.06934	33490.5586	4073.78149	16157.5186
24384	20864	77056	4957.81445	4436.84668	25067.7129	8608.89258
69504	68992	93248	8791.38086	14812.5273	34700.2734	11848.2217
24320	18304	70016	5823.48291	6543.68896	7254.33154	6659.32715
36736	32384	50880	5397.97949	5221.97314	16465.9746	8311.9082
34944	28928	96384	3672.92334	15735.0186	10860.4805	8426.22754
36288	36736	78720	5913.27783	16177.6455	1817.49683	10086.5566
60608	57280	92544	7329.96045	11298.0156	57939.1055	20207.459
47552	49728	53248	3176.33105	14328.1465	7801.09033	9034.68066
59840	55424	1.37023997e5	14491.4297	14179.457	47952.7812	13883.2939
50048	46720	1.08671999e5	7524.46924	14014.1377	32402.834	10378.916
35968	33536	63744	4006.01001	9938.09473	11632.7305	6927.83252
36416	34560	86784	6757.97803	6661.08057	38047.668	7886.63672
21440	17280	81216	6873.22266	7339.68994	31097.3691	7408.04248
59520	58944	95808	6537.39746	18659.9746	25846.9785	18051.416
41536	38784	95424	5200.75391	6281.74463	22843.7402	7914.80664
33728	31680	96384	6440.87646	18619.3281	24120.7539	11985.9072
34752	26816	1.34464002e5	11562.918	34101.6562	4413.854	16398.4922
34880	34368	77760	5551.06201	14224.8926	22288.4219	10550.5508
50240	50304	83648	4467.00684	12252.7715	34399.0195	9020.27832
50496	40128	1.33951998e5	8483.70605	10504.6191	45559.4727	27960.7344
79744	76352	1.23712003e5	7427.78125	19224.4453	22438.8516	18849.5586
42368	40064	74304	7308.19824	8903.99902	32999.2305	7095.29736
20800	15552	75584	6088.43359	11929.7188	20725.3789	9113.06055
44032	42368	72128	3456.21143	8474.75	15918.6543	11001.9395
46720	44736	86464	6800.34277	11369.6768	26448.5156	12109.8389
91584	94336	1.11552e5	6919.396	9037.54785	1229.01404	9342.87305
69952	64256	1.02400005e5	5176.76025	17396.5156	13018.5986	14590.0273
79040	76416	74240	3457.92017	6949.95166	15607.0635	10755.7285
30784	23616	89856	6352.60596	10230.8799	24250.7969	10403.9102
63872	60608	86912	5090.43848	12579.7871	31321.875	8922.93457
44352	43648	80320	7449.33789	14544.2432	18288.4668	9271.89453
22528	16064	88832	5074.46387	8614.50391	18159.207	7151.41064
61056	44416	1.36896002e5	7325.75244	24758.7969	44570.5117	16734.2617
30208	26944	62144	2363.54346	3733.78149	18990.8418	7959.20801
64320	66560	74816	4844.0957	14622.3896	7079.53516	9537.56543
38720	35328	1.14688003e5	6886.5415	13498.5068	20304.1855	9300.16406
49920	47808	83648	6730.57471	6448.77539	31627.8457	9864.74023
32960	26048	70528	4389.96826	2616.43213	27218.7812	11814.0879
22080	20032	47744	2803.21118	9981.38477	5642.21582	6065.87598
87616	68736	74624	3568.7312	5755.0249	36133.3867	14418.6328
28224	20352	93760	6369.45801	11023.4639	17342.0156	8900.90332
43648	42560	68160	5542.38232	9427.47949	22204.7754	8423.16016
22784	19968	66816	6294.90527	19524.3945	2645.26978	8407.23633
65600	65792	1.36512005e5	7602.04639	13461.7109	23817.3105	9818.96484
38528	36864	69824	3864.62061	7468.64795	18709.1367	7909.84473
44416	41344	76544	4615.45312	12023.0723	16406.8672	9519.6709
53120	53632	83776	2765.93213	6302.04297	11396.1152	8587.24023
