FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
38976	37504	79872	4413	8286.1123	26590.7051	9488.14258
1.03103995e5	94656	1.06368005e5	7774.37109	16727.2422	24805.6816	9748.32129
33728	31232	68608	3181.82446	14291.5273	7804.45947	6996.68164
60928	51776	1.13727999e5	5907.81348	18647.7969	2266.22388	12427.6338
53824	51072	80576	6378.3501	12169.4941	15182.8135	6946.42285
32576	24320	1.26719999e5	5069.68018	8678.34961	14397.3711	13047.7158
35776	29056	1.16991997e5	5488.32471	16916.7715	12318.7617	13927.8623
66048	58048	1.00416005e5	4725.96387	8233.1875	17472.2969	6725.07275
45824	34944	83904	5557.31592	16328.6084	16443.8418	15363.3184
27456	18560	1.01248002e5	7428.07959	21706.7617	24927.1836	12307.8984
30912	25664	64064	3022.38086	7375.64111	12769.125	8867.16211
32192	27776	53312	3184.8501	4905.81396	1846.48425	5100.35449
22528	14976	76544	3854.04126	5714.521	13306.624	6237.53027
61952	58240	72512	4139.93115	15758.4531	14233.3604	7250.90869
29440	22912	1.09311998e5	6075.05908	12285.4775	21758.0098	7633.52979
69120	66944	1.32096004e5	8356.97754	15229.3203	39663.3008	10724.6123
26624	20416	75776	3373.28125	10316.8164	9375.84668	6921.29688
22528	20544	86144	4344.95801	5060.72803	22645.7988	9206.53223
63744	61312	1.15007997e5	5935.9458	11223.7041	28582.7324	12611.1172
61696	58624	63168	5606.83057	16515.8105	18609.1914	13346.0889
56704	53440	90112	6011.83301	21742.8086	2335.63184	11811.2715
39296	35776	91392	6712.04297	22387.7266	9401.87207	9054.04492
32768	28096	81152	5573.34863	11158.9639	20377.7402	10467.2939
71680	70912	61248	3694.521	5696.39014	11955.21	7099.67236
49024	47872	55296	3393.23218	7873.64795	21453.3848	6565.90332
51520	51136	1.21407998e5	5979.93164	12794.5723	27017.6543	7885.2666
45632	40768	81856	5638.1416	8821.66406	25607.9785	11509.0381
42816	42880	84672	3389.40527	5949.49463	18926.4082	7481.9082
34944	31744	91712	3563.51172	13443.3906	22548.2598	14213.1816
92160	89728	1.03424001e5	12593.0215	12702.0674	17454.1699	8658.33105
79104	75264	1.03551996e5	6525.74854	14245.1885	27500.8691	14285.625
36480	38208	51008	3478.93164	4750.63184	16973.3203	6901.53174
33600	25856	85696	5271.02393	21922.9434	11819.416	10042.9629
63424	58496	1.08671999e5	6999.62305	21091.791	7603.17383	13231.1143
44992	39616	1.22880006e5	6281.5918	7689.43164	40393.9805	10699.1016
56896	56128	58880	4156.81152	7110.72656	18515.0508	8726.85547
73280	69632	1.15199995e5	5414.88232	27572.8164	28322.332	21913.7324
32832	32128	1.03743994e5	6339.56055	8984.81348	24462.2402	11565.1611
94528	86848	1.11039996e5	9982.02637	4557.9165	1194.11108	10038.2021
57024	55936	1.04703999e5	6366.16211	15721.0332	20952.4258	17004.5918
36032	30400	1.24416006e5	5316.4624	7690.45801	751.151184	10810.4424
44160	37888	1.11168003e5	6912.29346	24525.7695	14910.3223	9813.59082
53440	52224	84096	4031.90918	7430.27393	23389.0879	8168.52686
28800	24256	84608	4623.21191	11335.1885	18080.332	6904.87451
36416	33856	92672	5384.16797	10363.2295	13430.6484	11285.9854
48576	44224	1.02784002e5	5964.01562	12603.1768	35135.7734	11411.6045
37376	34752	65984	3879.31787	9400.31348	11076.0205	9582.93359
51520	47168	67904	6343.00977	15877.8457	24591.8965	7921.79248
72704	60736	1.38432002e5	5498.2124	19354.1934	28301.4727	11726.0986
74944	71872	94976	6060.76611	23463.1855	25498.6895	15055.5889
53504	50432	90944	6330.41309	7931.90234	26436.1074	10021.2939
50688	50304	62272	7591.85254	19199.1035	7718.4541	8079.6626
96512	84736	1.29343998e5	18390.25	30428.4473	5517.40332	19018.2344
14016	11840	96320	6484.74365	8690.58301	37611.9766	6297.13037
25216	19136	71616	3275.64331	15603.6504	19181.9434	7006.81543
34688	27968	1.01375997e5	3622.73535	4231.30664	3343.60181	6374.66602
43008	37568	72640	4455.104	3598.76343	25794.0449	6608.47949
60288	55296	1.03167999e5	6569.50488	10200.3535	23734.0293	15743.1611
80320	72192	1.08736002e5	3622.08545	11301.8965	12887.7793	7550.80469
89408	85824	81856	5020.81348	9565.73828	16731.377	9085.02637
62976	61504	1.14432001e5	6051.94971	14537.542	36438.3203	8534.64648
20416	15296	99904	6678.26953	10636.0371	11918.1631	7234.86816
71168	68352	92096	6071.01904	16602.5859	10948.5254	8793.63184
25216	22336	81728	5755.49707	4603.21484	20126.8691	9255.19824
58176	50688	1.03551996e5	6720.95703	15753.1484	27823.9531	21680.459
31552	29440	1.05343997e5	3589.70825	10505.1592	21508.1309	10852.1631
72064	68224	1.03040004e5	7303.91162	21647.2324	15860.3936	8478.75391
41600	35264	1.12064004e5	5873.29541	19446.8262	14866.9297	10519.3496
56960	54464	1.12767994e5	4017.72144	13298.1855	26192.0312	10196.125
73152	63424	1.37600005e5	6891.12109	28650.041	35976.7031	12376.7959
51392	35904	1.22432005e5	5306.79785	8310.7627	18237.4434	7675.31885
54976	55040	89024	5517.03125	6737.10889	31809.1133	9402.32031
40896	36736	84352	4555.19775	4765.13965	22222.1211	8566.97754
45696	36608	82944	4415.02295	11719.6455	16825.0215	9330.83887
54848	56192	88320	4937.97949	3187.25659	1477.41284	7241.94385
40768	38976	99904	6389.60156	12048.9062	5028.08398	9321.25781
41024	40448	75840	3334.32593	3766.42529	22086.0879	7279.3623
62208	56256	1.20319998e5	7368.45508	23295.7852	24429.9727	8513.63086
35904	30336	1.26592004e5	6570.67236	13509.0205	36216.0391	13021.123
49472	43776	1.00416005e5	4381.40967	6904.4541	28976.6152	12894.667
41792	27328	1.24544001e5	6466.41748	24722.4395	3589.5481	9423.17773
63744	57856	1.21855998e5	6063.82227	9202.91699	30639.0859	12886.7852
22208	14208	1.00287998e5	4103.62988	12318.9121	27269.0566	12562.9209
61632	54592	1.07519996e5	7124.16406	19972.1289	20614.2012	11006.4189
54976	51840	91840	6944.15234	15095.9072	30086.998	11014.8506
70208	67520	1.13727999e5	3679.99292	8240.70312	21813.4844	11707.6475
28672	28032	71168	5457.74365	15237.4053	2087.53149	7477.18115
45056	36608	1.36192e5	5863.06348	9013.16504	31246.0703	16094.4756
48704	37568	1.16991997e5	4446.7583	6921.5791	26182.8066	12550.8428
84736	76352	1.25184e5	6695.74854	23838.9355	15807.3301	8918.8877
20992	16576	1.06623995e5	5097.50049	6765.03174	9777.17969	8248.89355
58624	57344	90624	5420.50928	9277.75195	25462.8145	7767.88818
90432	87552	1.13279998e5	6529.01367	28249.1055	29926.7285	11779.624
29120	26880	1.21088004e5	6508.15918	13119.1318	30076.1934	11005.7109
66176	57472	92032	6680.83301	14561.3896	28882.252	12305.041
51776	46464	1.10016e5	5804.45752	13620.8887	21298.2656	12406.835
21568	18944	97216	6435.77246	16791.8516	24017.9102	7822.45703
68480	69760	53824	3177.93555	5474.70996	5604.38379	7600.70996
26560	17472	1.25696003e5	7215.85791	11064.5156	29291.3965	14190.4551
40320	37952	88832	3137.86426	6844.52246	18283.3184	8693.5752
29376	26816	67776	2655.95996	9397.23633	2335.56226	6375.75195
51968	42176	1.19231998e5	4370.86768	10107.1328	31552.0586	9075.39355
52608	52864	1.14175999e5	5750.0708	7448.42383	24875.127	11326.1445
66688	64768	1.14432001e5	3187.51929	11393.2646	20421.4766	16526.2188
56256	56832	92032	4890.34326	5256.79443	31109.1699	11608.7129
55936	54272	96960	4808.95752	7359.85254	26679.4121	7963.1167
67968	61504	83072	2516.63135	14650.6748	13422.5029	12458.9043
32448	25728	66752	5574.23877	11163.6367	17029.4434	7970.9502
47808	49344	82048	2983.08838	6273.94531	18429.8398	9274.25098
41024	26304	1.41952e5	5018.54346	9011.05469	30391.7852	12219.8984
37632	36352	79296	4212.16064	5027.28174	29252.8262	7091.17773
84032	70336	1.0848e5	5975.38379	18485.3184	26081.791	8457.46387
35584	33408	68288	3560.60425	10597.5654	12435.7676	7285.04199
70528	63872	1.01696002e5	5608.79102	17683.8555	3325.78271	17107.6523
38080	38848	74688	4731.27637	6340.90723	19686.8613	9058.26465
38144	34816	1.20319998e5	8380.93066	16979.1152	13166.7314	9678.78711
31872	24448	1.39520001e5	7308.5459	10116.2012	36154.418	10910.958
40128	35456	69952	5634.62598	12021.6504	22638.8184	10005.124
48896	47488	95808	4596.57715	12401.708	14091.9736	13629.4092
29440	27904	69248	4742.87402	9129.66309	19969.3652	6790.85498
45504	43840	76608	4087.20117	14475.0703	21516.9336	8389.54297
40704	37888	73856	5136.91992	13833.6846	16748.7402	9319.91406
27136	23040	92672	3360.97412	2982.27368	7796.25537	5699.39795
36800	30016	1.09503996e5	6064.40869	14267.6494	16871.6172	10233.7148
57792	52864	83520	6334.56055	14927.4131	29548.5352	10846.1504
44352	38400	80256	5516.57617	10970.8916	11182.1074	8099.57178
24064	20032	1.16287994e5	5841.42188	9735.49707	32673.0371	8733.95703
62592	64704	84224	2452.97485	7372.62158	22760.5332	11959.5137
28608	28160	82560	5139.98584	18120.1777	8878.08594	8319.42773
54784	56960	1.25056005e5	6201.69922	14762.2773	14309.4697	23666.668
80704	81920	96384	5187.02393	8001.91553	22142.7559	8551.80664
26880	25920	79872	4345.08447	7243.89795	15631.8428	7248.08691
58304	54784	1.37855995e5	18159.832	7217.57861	33369.1016	13835.2812
35072	33344	79424	2953.88232	12363.9912	31062.2637	10095.25
86720	82368	1.18975997e5	20939.3086	14940.1709	49001.8555	11939.9434
63168	56576	1.39136004e5	8515.24805	18731.3535	32773.5039	10301.4893
86656	79936	1.16159999e5	7459.646	18460.0938	62692.4492	16244.9873
32576	26048	92352	5523.05371	10277.2012	21693.1699	8721.67285
59328	61952	85888	5414.33301	13724.9834	21741.248	7658.10498
49920	49792	1.08415997e5	4733.7749	13996.8691	43292.8086	8588.15332
55168	51520	1.59295998e5	10946.3027	23841.7207	75921.4531	15104.3135
64192	62784	81728	5391.66406	16187.8545	26470.1055	10756.4521
42304	39808	77056	6662.19238	10459.8711	21641.2656	8619.65332
28224	27008	72384	5244.93115	8794.00781	19167.6152	7252.95605
75904	78080	1.40991998e5	9368.92188	21422.0488	31974.0273	21388.1289
54016	46272	1.01119995e5	5737.11084	4485.76318	34227.8945	8703.63281
56128	57856	78208	3410.4353	7569.8623	16777.5898	11337.3379
68480	63936	1.47072005e5	6189.61279	14509.9189	38473.5547	13798.7529
25024	20736	87616	4286.10938	6075.49512	22189.7383	5859.76416
57408	47744	81856	5314.35693	14977.8193	15641.5684	11704.6514
68032	60224	95936	4859.67822	6416.36719	30602.5723	8227.80469
35328	35392	83328	4185.46387	5811.4043	20832.7969	6228.59961
65408	59072	1.13152003e5	7384.20703	11418.167	38448.3047	10436.5908
28224	25728	97152	7186.08838	14395.4961	30328.0723	9106.4541
46208	32896	1.55136003e5	9122.64941	27134.8008	43908.4336	12642.0381
30400	25728	91840	8030.03516	26965.8301	9718.29883	8338.52734
65344	64256	87488	7614.33301	16078.6162	17085.6465	20049.75
29248	27968	1.10912001e5	9157.13379	15722.0957	51892.6367	12980.7236
71872	62784	1.07456005e5	5234.82275	8847.97949	13795.6533	9591.25098
77824	71360	1.36704004e5	5849.5542	23011.748	15886.374	13428.4082
53760	49856	89536	5488.33838	9635.99805	29135.3262	6008.65869
26944	22464	1.39072001e5	6831.76514	21632.6582	32702.582	14607.1455
84608	76864	1.3664e5	8883.38281	23815.7266	33555.1523	19131.873
50752	42048	1.02976e5	5671.90088	18046.3184	7970.8042	7445.32715
55232	51136	63552	5047.07031	16817.8555	7633.18555	7920.1499
18240	12992	71104	2031.84863	6923.26953	3392.70532	6242.89893
79872	74112	71680	3941.37549	15270.5029	2103.77051	7752.03613
33024	33408	81472	4515.1499	9253.44043	12173.9717	6945.95703
53120	52096	97600	7741.99219	9491.77637	17563.7207	8601.21484
21760	13184	95872	4379.54297	10390.4443	23994.4824	7846.55615
69376	58752	96704	6590.76904	12116.7148	13346.1055	12442.0195
56768	58688	88384	4241.81885	7114.66162	13053.4971	8047.40576
32576	26240	1.08096004e5	7395.57422	20032.2148	12277.168	13897.458
26560	20224	77632	2737.88232	8544.14844	24067.3672	6332.75488
45056	40896	90688	7614.83398	20607.0605	27333.0449	9025.05566
55232	52672	95936	5172.19189	6533.98926	26904.6602	10177.749
40320	38592	68672	2368.54688	3443.65625	754.87207	5912.60547
61888	56768	99072	3554.15112	6734.58789	13661.3438	7210.4502
63872	59264	85248	3518.41284	14209.7422	16550.4141	11870.4629
89216	87424	98816	7504.11523	22617.8945	4519.70312	10166.2217
25600	22976	63872	3884.91284	4260.76709	17338.0703	5333.53076
25152	18688	73728	4766.31738	11167.7412	20237.1836	5970.31836
32960	29632	76992	3327.11963	13584.7412	29579.1309	7393.18262
48832	49344	84160	2249.52026	10333.1807	10091.2061	5677.6626
54912	51200	86272	5110.07373	10980.9619	23043.166	11117.5986
35200	34688	1.00095999e5	8634.86328	16907.8828	1169.52747	9991.7627
58944	58112	1.11360002e5	7414.45312	7232.03613	27385.375	12121.6602
45120	46144	76352	3793.06274	5698.30078	16618.1855	5550.14111
41984	40576	1.45599995e5	10980.168	16690.5957	47064.6641	16243.4199
28864	17088	95168	3967.04663	7979.25488	7942.69873	7431.49365
42880	38208	87488	5380.44141	15443.9717	47278.8242	16254.6289
48128	45440	1.08032e5	4098.73633	4429.24902	2047.87939	7364.15381
30400	24832	1.09247994e5	4514.6499	10854.9199	22399.9336	9141.20898
27712	24704	1.26463997e5	5915.76514	11209.5264	49361.3555	12125.6104
27136	26816	80064	6693.3623	11194.9824	34138.0625	8925.54199
93888	98880	77184	5562.01025	4393.61377	13539.5537	6405.021
42752	42240	77696	5136.73291	9680.82715	33329.1211	8609.97168
55680	57216	65984	4137.89453	7191.34668	35820.4961	9703.29688
68672	64000	1.02015996e5	4326.15234	6888.80615	36226.6797	10144.6523
15616	11136	81344	3724.521	8773.58496	19406.4648	6595.75098
63104	61952	57408	4286.85596	8275.61035	10326.9531	7655.87988
70464	65472	90752	5575.08789	7625.63135	28904.0352	7380.95703
25216	22080	66240	3452.11646	7355.96875	17608.4648	5532.28467
76288	66432	97664	8265.42676	24138.9707	17053.4434	13165.5771
28288	24576	46336	2162.70703	5786.32861	12987.5723	7371.28369
1.00608003e5	96064	1.02528e5	13016.6943	14934.5381	12478.4814	14110.7842
26048	20416	84096	5967.63477	9358.09473	21112.8379	8227.90039
54528	57600	58496	2419.87158	4458.96143	4437.36182	5220.14795
27776	28416	69952	7295.53174	2921.00854	19706.3145	6829.27197
55040	46592	1.33632004e5	6985.24023	17562.5977	41794.6406	10766.2109
53504	56320	64960	3392.65625	10721.7256	2603.67969	7257.49805
48448	46656	58560	3930.14795	13562.4102	14308.4521	5561.08203
58112	53056	1.03999996e5	4607.62305	10175.46	29434.502	10673.1699
65088	64384	1.45215998e5	7578.87988	15478.959	42530.7031	11646.0225
13888	11264	80832	5369.92871	3953.46997	24657.7344	7654.35596
71424	56064	1.32672e5	5604.55713	25291.4395	17349.5195	9014.41602
65984	65728	95232	5527.85547	7836.96191	25111.3164	9934.28809
76544	78080	99904	5423.18799	17223.9785	24782.5059	9421.9502
53056	51712	67136	3332.72266	8775.73828	12409.3877	7328.83008
38976	39488	71744	3242.77295	12113.5742	15753.2646	8131.06934
57152	51584	1.13536e5	8108.32715	29769.6367	3619.86987	15306.4619
79040	83520	64576	4760.54004	6593.44873	22053.3125	7516.30273
70016	64896	75520	4959.91455	15462.9033	6394.24365	8897.8623
38912	36800	74624	4410.02734	4371.69971	18553.166	7171.13867
32064	32320	70400	5012.64941	7265.27295	30373.1699	12072.9746
59904	54912	1.26271999e5	6113.10498	12519.8779	27543.8984	7481.84912
94784	89216	98752	13087.7988	17446.0059	7383.49121	18910.2832
31040	30528	77440	4267.78467	6928.32715	12037.1914	8127.19092
53504	53696	65472	4191.80615	4198.65088	17479.4512	6406.771
58816	56320	1.2256e5	7422.96729	11044.041	31672.3242	9607.09277
55232	53632	71872	2702.57642	2902.33423	11223.6904	7652.21094
89472	80320	1.32351995e5	17324.7148	31287.4844	21935.6328	12318.9951
84352	79488	94848	5377.49902	6096.89307	20678.4512	7678.40283
47360	45568	75648	4916.03027	6273.0708	25411.7637	5790.5249
50048	47232	77440	4455.87793	6701.06348	25967.4199	7839.64502
75712	72704	1.22687995e5	5249.84473	15339.3408	16125.9473	13262.7041
79936	71680	1.31775999e5	6344.03613	13898.2344	29316.0566	9543.00977
87424	84480	82112	6066.15576	11416.6016	23375.2539	10497.9404
37888	33216	1.00352001e5	4831.77783	10626.8838	20222.1074	9578.00391
33792	35200	75200	3230.9375	6367.28271	13543.3135	6457.7998
44864	34240	1.49888e5	7529.55859	20928.7676	30544.6348	10850.1562
38592	38016	1.03167999e5	7780.61768	21390.1797	36368.8789	10122.167
68160	67392	84992	4413.94775	14811.1367	12355.2998	9214.49707
70464	73408	64704	2022.69434	6366.25098	7380.96631	8664.39453
40960	35712	88512	4949.15869	8432.31055	19178.6172	8302.70801
67968	72576	1.05216002e5	7527.30762	8596.43066	28799.1348	9629.00098
42688	38016	1.43359995e5	7981.52344	17891.1934	38613.4766	13378.7939
24064	22592	61376	2388.91968	4246.72314	13398.7051	6404.74414
37888	33280	99200	4030.95166	16356.2275	24469.1426	7032.2666
42240	40448	1.25184e5	7598.80273	12141.1963	16642.375	12528.8564
61632	61440	1.34591997e5	4640.52734	15681.5918	23758.4141	12022.6816
33664	33600	92288	5138.89697	8775.64258	22623.9141	9200.23438
54272	41088	1.50655994e5	10796.542	10192.0469	48011.875	12086.3848
52096	45440	94336	4979.04053	8793.54004	21166.0469	11692.2168
29120	29568	78272	3553.32202	6453.02832	29749.123	6874.11377
43456	41472	85248	5157.60547	9912.58594	17962.4863	8728.91895
43264	39744	81344	6514.43066	17731.9766	8641.71484	12853.2617
51840	53632	89344	5162.43262	8080.88525	19238.0312	10571.5244
29696	27456	68672	1761.08655	6302.8374	8581.47266	6664.73682
39808	37760	63040	4026.30225	8432.58887	11342.9766	7788.31201
85120	80512	91776	8139.22607	31027.1211	19377.7988	11145.8145
36288	36288	52224	3939.70044	2523.95044	17312.7109	3925.45532
64704	48448	1.29279995e5	4979.31836	22476.3027	33509.8672	14954.542
35584	35008	84288	4190.19141	7592.9541	15906.0635	9931.83789
45504	39488	1.06175995e5	6683.9126	17508.4844	12123.1006	8868.09863
50880	47168	1.06304002e5	7062.34082	22757.9277	17894.8867	10817.3887
57472	56320	97152	5414.60938	8143.40381	16469.7559	6618.0249
68672	61888	92928	6293.88672	12822.918	26401.7773	12313.9141
44352	43392	92608	4469.50684	8654.94434	14999.2871	8402.05664
42880	41408	91904	5472.70557	15337.9092	18976.7598	9036.22266
44992	44096	1.09055996e5	6103.92529	12815.5938	29129.7617	8800.41211
23168	15872	97984	5493.13672	11209.835	27110.4512	10567.2529
60800	55488	1.45472002e5	5851.56836	11591.4561	41621.8516	10701.4834
42240	43712	76288	3241.17993	9388.83008	14275.3945	7708.14795
67712	60032	1.36960006e5	6528.74316	28207.7695	28007.1328	17674.5781
46208	43840	98432	3680.02417	9007.55664	12866.8799	5468.23096
55232	55040	75264	3771.56763	10448.0127	13838.1758	9756.76562
34816	29696	1.24160004e5	9699.95312	17658.4883	45979.082	11028.2803
53696	53888	78400	4883.03418	11220.9717	12762.7051	7456.60889
67392	70528	96768	3977.83301	16030.3271	6982	9230.34277
54592	49792	65728	2484.09912	5222.86963	18949.7051	6423.31836
29312	29696	74688	4102.30811	9536.80273	1175.06091	6803.67627
24256	20288	95232	4952.49609	7993.78955	23922.0039	8389.88672
21248	16704	62144	5520.08252	12083.9697	31199.7969	7560.0708
46464	49280	1.20384002e5	4635.9375	4577.33398	38364.6445	11133.9102
41024	41920	99264	6122.20605	12814.4717	13565.7295	10372.123
44608	38720	67776	4555.70264	5886.34326	22136.7754	9155.77441
33536	31104	99200	5232.87549	10482.1768	21339.2891	7305.83203
58048	49792	1.24352002e5	4945.10352	16750.6426	12724.1855	17042.8555
76160	66432	1.29664003e5	7303.2168	17200.3945	37065.3438	18824.125
59520	44672	1.55455995e5	7646.52637	26588.7441	54086.7109	16820.9199
57920	55424	85376	4287.67871	11500.2725	20504.5645	12368.8701
32320	25728	88384	5175.51318	7512.48145	11747.8535	7776.35986
80960	79744	99712	6577.89062	15881.6709	33238.6211	14856.5947
27968	25600	69120	2514.08569	5782.45947	28375.4141	7454.18066
34304	30464	64192	3983.79321	10465.3975	14036.8027	7534.90479
42240	39744	69120	2963.14795	5042.104	10638.1729	7062.90039
35840	32064	68480	4483.00635	9780.1123	17538.3223	7239.67676
73152	56192	1.31456006e5	5225.09375	18413.5918	35934.8125	10224.1523
28800	25728	80512	7572.94629	11318.543	42125.2539	6852.45898
30976	20352	86208	6009.87207	8274.90234	26605.2324	9943.2334
